,generated question,gold question
341,Who finally wins the game?,"What game did Thomas Davis say he would play in, despite breaking a bone earlier on?"
342,How many injuries did Davis endure from prior to coming down?,How many ACL injuries has Thomas Davis had during his career?
343,What injury did Thomas Davis endure from last?,What injury did Thomas Davis suffer during the playoff games?
344,How many years had Davis played for Carolina?,How many years had Thomas Davis played in the league when he broke his arm during the NFC Championship game?
345,Who suffered a major setback?,Who suffered a broken arm in the NFC Championship Game?
346,How many Super Bowls has Peyton Manning led?,How old was Peyton Manning when he played in Super Bowl 50?
347,Who is the brother of Pington Manning?,Who previously held the record for being the oldest quarterback to play in a Super Bowl?
348,How many years older is Pington Manning than John Elway?,How old was John Elway when he played in Super Bowl XXXIII?
349,Who is John Elway?,What role does John Elway currently have in the Broncos franchise?
350,Who is John Elway the former head coach of?,Who did John Elway play for in Super Bowl XXXIII?
351,Who is John Elway the former head coach of?,What team was the winner of Super Bowl XXXIII?
352,Who is the brother of Pington Manning?,Who is the General Manager for the Broncos?
353,How many years older is Pington Manning than John Elway?,How old was Elway during his Super Bowl XXXIII win?
354,Who is the oldest quarterback ever to play in a Super Bowl?,Who has the record of being the oldest quarter back in any Super Bowl game?
355,How many different teams has Pemberton Manning led to multiple Super Bowls?,"How many teams has Manning played for that reached the Super Bowl, while he was on their team?"
356,How many different teams has Pemberton Manning led to multiple Super Bowls?,Peyton Manning took how many different teams to the Super Bowl?
357,Who is the oldest quarterback ever to play in a Super Bowl?,Who is the oldest quarterback to play in a Super Bowl?
358,Who is the brother of Pington Manning?,"Prior to Manning, who was the oldest quarterback to play in a Super Bowl?"
359,Who is the oldest quarterback to play in a Super Bowl?,Which Super Bowl did Elway win at 38 years old?
360,Who is the oldest quarterback ever to play in a Super Bowl?,Who was the first quarterback to take two teams to more than one Super Bowl?
361,How many years older is Pington Manning than John Elway?,How old was Manning when he played Super Bowl 50?
362,Who is the brother of Pington Manning?,What is the name of the quarterback who was 38 in Super Bowl XXXIII?
363,When was Manning picked the #1 selection?,When was Manning picked #1 in the NFL Draft?
364,Who was picked first in the NFL draft?,When was Newton the first selection in the NFL Draft?
365,How many years older was the quarterback who was picked first in the 2011 NFL draft compared to the quarterback who was picked first in the 1998 NFL draft?,How old was Newton during Super Bowl 50?
366,How many years was the age difference between the former Super Bowl quarterbacks?,How much older was Manning than Newton during Super Bowl 50?
367,Who was the top pick at the 2011 draft?,Who was the #2 pick in the 2011 NFL Draft?
368,Who was the #1 pick at the 1998 NFL draft?,Who was considered to be the first choice in the NFL draft of 1998?
369,Who was picked first in the NFL draft?,"In 2011, who was the first player to be chosen in the NFL draft?"
370,How many years older was the quarterback who was picked first in the 2011 NFL draft compared to the quarterback who was picked first in the 1998 NFL draft?,How old was Newton during Super Bowl 50?
371,Who was the #1 pick at their last draft?,What position did Newton play during Super Bowl 50?
372,When was Manning picked the #1 selection?,Manning was the number one pick in which draft?
373,Who was picked first in the NFL draft?,Newton was the number one pick in which draft?
374,Who was the top pick at the 2011 draft?,Who was the number two draft pick for 2011?
375,Who was picked first in the NFL draft?,What year did Newton hold the number one draft pick position?
376,How many years older was the quarterback who was picked first in the 2011 NFL draft compared to the quarterback who was picked first in the 1998 NFL draft?,How old was Newton in Super Bowl 50?
377,How many years was the age difference between the former Super Bowl quarterbacks?,What was the age difference between Newton and Manning in Super Bowl 50?
378,Who was the head coach at the last Super Bowl in which both head coaches played?,In what Super Bowl did Rivera play?
379,Who is Rivera associated with?,What team did Rivera play for in Super Bowl XX?
380,Who was Rodney Rivera from?,What position did Rivera play in Super Bowl XX?
381,Who was the head coach at the last Super Bowl in which both the players played?,Who was replaced by Kubiak in Super Bowl XXIV?
382,Who defeated in the Super Bowl XXI and XXIV?,What team did Kubiak play for in Super Bowl XXI?
383,Who was Rodney Rivera from?,What position did Rivera play in Super Bowl XX? 
384,Who was the head coach at the last Super Bowl in which both the players played?,Who did Kubiak take the place of after Super Bowl XXIV?
385,Who was in the Super Bowl from last to last?,Who was the Panthers head coach for the 2015 season?
386,Who was the head coach at the last Super Bowl in which both head coaches played?,What Super Bowl did Rivera play in as a player?
387,Who was the Baltimore Ravens kicker?,Who slipped on the Levi's Stadium turf in week 6 of the 2015 NFL season?
388,What type of turf was the NFL re-sodding the field with?,What is the name of the turf used in Levi's Stadium for the Super Bowl?
389,Who is the Atlanta Braves field director?,Who is the field director of the NFL?
390,Who kicked the winning field goal last season?,What team did Justin Tucker play for?
391,Who got in the way of a field goal?,What position did Justin Tucker play?
392,Who was the Baltimore Ravens kicker?,Which player did the turf collapse under during a game in the Levi's Stadium?
393,Who got in the way of a field goal?,What position does Tucker play for with the Ravens?
394,What type of turf was the NFL re-sodding the field with?,What was used to sod the Levi's Stadium for Super Bowl 50? 
395,Who was the Baltimore Ravens kicker?,"Which kicker had a portion of the turf collapse, causing him to miss a field goal?"
396,What was the NFL's decision to fix the field?,What did the NFL do to the playing field at Levi's Stadium before the Super Bowl?
397,What type of turf was the NFL re-sodding the field with?,What covered the new field at Levi's Stadium?
398,What problem caused the players to need to change during the game?,What did a lot of players need to change during Super Bowl 50 because of the condition of the field?
399,Who was the Baltimore Ravens kicker?,What player did the field problem at Levi's stadium affect for a field goal in week six of the regular season?
400,What type of grass is the arena equipped with?,What field type is usually chosen for Super Bowl games?
401,Who elected to wear their road white jerseys with matching white pants?,Who was designated as the home team in the Super Bowl?
402,How many points did the Falcons score?,What was the final score of Super Bowl XXXIII?
403,Who defeated the Broncos last wore matching white jerseys and pants in the Super Bowl in Super Bowl XXXIII?,What team lost Super Bowl XXXIII?
